X,Y,Unique Squirrel ID,Shift,Date,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail flags,Tail twitches,Approaches,Indifferent,Runs from
-73.9745687654,40.7776396927,13A-PM-1014-02,PM,10142018,Adult,Gray,Above Ground,,False,False,False,False,False,,False,False,False,False,False,False,False,False
-73.9671640521,40.7772236834,16G-AM-1010-02,AM,10102018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9591407691,40.7960846903,37B-AM-1018-01,AM,10182018,Adult,Black,Ground Plane,,True,False,False,False,False,,False,False,False,False,True,False,True,False
-73.9771422625,40.7723614158,7B-AM-1008-02,AM,10082018,Adult,Gray,Above Ground,,False,True,False,False,False,,False,False,False,False,False,False,True,False
-73.9756603846,40.7672531319,3F-PM-1013-03,PM,10132018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
-73.9686304582,40.7773631337,15E-PM-1008-01,PM,10082018,Adult,Gray,Above Ground,on fallen tree,True,False,False,True,True,,False,False,False,False,False,False,True,False
-73.9699672074,40.7774389346,15D-AM-1007-07,AM,10072018,Adult,Gray,Ground Plane,,False,True,False,False,True,chasing #8,False,False,False,False,False,False,True,False
-73.9683479944,40.7815827298,20C-PM-1018-01,PM,10182018,Juvenile,Gray,Ground Plane,,True,True,False,False,False,,False,False,False,False,False,False,False,False
-73.9768617691,40.7741877061,9A-PM-1010-03,PM,10102018,,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,False,False,False
-73.9729378674,40.7672407595,4H-AM-1006-04,AM,10062018,Adult,Gray,Ground Plane,,False,False,False,False,True,met #3 while foraging and briefly tussled,False,False,False,False,False,False,True,False
-73.9563203089,40.7906275358,33G-PM-1006-01,PM,10062018,Juvenile,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.9579941847,40.7991216713,41B-PM-1014-02,PM,10142018,Adult,Black,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.9773079154,40.7696506689,4C-AM-1006-02,AM,10062018,Juvenile,Gray,Ground Plane,,True,False,False,True,True,,False,False,False,False,True,False,True,False
-73.9783185279,40.7724861676,7A-AM-1006-03,AM,10062018,Adult,Gray,Above Ground,"in trees, then to ground",True,False,True,False,False,jumping,False,False,False,False,False,False,True,False
-73.9703621616,40.7750322715,12E-AM-1017-08,AM,10172018,Adult,Gray,Above Ground,,False,False,False,True,False,chilling,False,False,False,False,False,False,True,False
-73.9699511181,40.7762756593,14E-AM-1008-17,AM,10082018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.9718234160,40.7810842504,18A-AM-1012-02,AM,10122018,Adult,Gray,Above Ground,,False,False,True,True,True,burying,False,False,False,True,False,False,False,True
-73.9750621461,40.7723417173,8C-PM-1013-07,PM,10132018,,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.9679291348,40.7846973097,23B-PM-1012-02,PM,10122018,Adult,Gray,Ground Plane,,False,True,False,False,True,2/3 were chasing each other,False,False,False,False,True,False,False,True
-73.9767455431,40.7717866238,6B-PM-1017-06,PM,10172018,Adult,Gray,Ground Plane,,True,True,False,False,True,,False,False,False,False,False,False,False,False
-73.9746608786,40.7776092078,13A-AM-1017-01,AM,10172018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.9679778002,40.7847629473,23B-PM-1012-05,PM,10122018,Adult,Gray,Above Ground,chain link fence,False,True,True,False,False,,False,False,False,False,False,False,True,False
-73.9684463154,40.7834813319,21B-AM-1019-02,AM,10192018,Adult,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,False,True,False
-73.9655734634,40.7805366922,20F-AM-1014-02,AM,10142018,Adult,Gray,Above Ground,,False,False,True,False,False,pulling leaves,True,False,False,False,False,False,False,False
-73.9729394928,40.7743256716,11D-AM-1010-01,AM,10102018,Adult,Gray,Ground Plane,,False,False,True,True,True,,False,False,False,False,False,False,False,True
-73.9765219163,40.7737847245,9B-AM-1010-01,AM,10102018,Adult,Gray,Ground Plane,,False,False,False,False,True,,True,False,False,False,False,False,False,True
-73.9597782762,40.7920773377,33D-AM-1017-07,AM,10172018,Adult,Black,Ground Plane,,False,False,False,False,True,,False,True,False,True,False,False,True,False
-73.9648626810,40.7804506113,20G-AM-1018-02,AM,10182018,Adult,Gray,Above Ground,Ran up tree,True,False,True,False,False,,True,False,False,False,False,False,False,False
-73.9584188461,40.7913241048,33E-PM-1012-07,PM,10122018,Adult,Gray,Ground Plane,,True,True,False,False,False,,False,False,False,False,False,False,False,False
-73.9566189145,40.7883417970,31H-PM-1008-01,PM,10082018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.9673603656,40.7876974178,26A-PM-1006-03,PM,10062018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.9595757793,40.7899242644,31E-PM-1006-01,PM,10062018,Adult,Gray,Ground Plane,under bushes,False,False,False,False,True,,False,True,False,False,False,False,True,False
-73.9686816795,40.7757704227,14F-PM-1012-02,PM,10122018,Adult,Gray,Above Ground,,False,False,True,True,False,,False,False,False,False,False,False,True,False
-73.9654210264,40.7782529693,17G-AM-1018-01,AM,10182018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.9677054870,40.7789928702,17E-AM-1017-03,AM,10172018,Adult,Gray,Above Ground,Tree trunk,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.9745305540,40.7742043234,10C-PM-1013-02,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,True
-73.9675472064,40.7835947167,22C-PM-1006-06,PM,10062018,Juvenile,Cinnamon,Above Ground,on tree,False,False,False,True,False,,False,False,False,False,False,False,False,False
-73.9555160311,40.7923188156,35G-AM-1007-01,AM,10072018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.9710559114,40.7794279914,16C-PM-1018-01,PM,10182018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.9677654290,40.7867855294,25A-AM-1013-03,AM,10132018,,Gray,Above Ground,BIG TREE,False,False,False,False,False,being chased by #2,False,False,False,False,False,False,True,False
-73.9649658099,40.7823262369,22F-PM-1014-03,PM,10142018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,True,False
-73.9619417433,40.7930365940,33B-PM-1010-12,PM,10102018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.9532965952,40.7927644595,36I-AM-1017-03,AM,10172018,Adult,Gray,Ground Plane,,True,False,False,True,True,,False,False,False,False,False,False,True,False
-73.9725157534,40.7658376729,2I-PM-1006-02,PM,10062018,Adult,Gray,Ground Plane,,True,False,False,True,True,,False,False,False,False,False,False,True,False
-73.9687476703,40.7742856696,12G-AM-1012-01,AM,10122018,Adult,Cinnamon,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.9675023139,40.7872554701,25A-PM-1007-01,PM,10072018,Adult,Cinnamon,Above Ground,tree,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.9745040518,40.7733303854,9C-PM-1006-06,PM,10062018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9772635911,40.7709428873,6B-PM-1017-03,PM,10172018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.9730115688,40.7741018274,10D-AM-1008-05,AM,10082018,Juvenile,Gray,Above Ground,,False,False,True,True,False,,False,False,False,False,False,False,False,False
-73.9730111650,40.7782157736,14B-PM-1014-05,PM,10142018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.9790010565,40.7685732370,2C-PM-1013-09,PM,10132018,Adult,,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.9582523503,40.7996897499,41A-PM-1007-05,PM,10072018,Adult,Gray,Ground Plane,,True,False,True,False,False,,False,False,False,False,False,False,False,True
-73.9706641771,40.7759229214,13E-AM-1017-12,AM,10172018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.9693457544,40.7770429650,15E-AM-1013-02,AM,10132018,Adult,Gray,Above Ground,,True,False,True,False,False,,False,False,False,False,False,True,False,False
-73.9808542286,40.7678702158,1B-AM-1012-17,AM,10122018,Adult,Gray,Ground Plane,,False,False,True,True,True,,False,False,False,False,False,False,True,False
-73.9529413156,40.7920963447,36I-PM-1007-06,PM,10072018,Adult,Cinnamon,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.9682144039,40.7773070675,15F-AM-1007-08,AM,10072018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9743342304,40.7727742948,8D-AM-1007-08,AM,10072018,Adult,Gray,Above Ground,,False,False,False,False,False,communicating from tree,False,False,False,False,False,False,False,False
-73.9584942126,40.7995008636,41A-AM-1013-01,AM,10132018,Adult,Gray,Ground Plane,,True,False,False,False,False,ran across a path,False,False,False,False,False,False,True,False
-73.9697983726,40.7700677022,8I-PM-1013-09,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9697196620,40.7814068508,19B-AM-1019-01,AM,10192018,Juvenile,Gray,Ground Plane,,True,False,False,True,False,,False,False,False,False,False,False,True,True
-73.9706851546,40.7780777016,15D-PM-1017-04,PM,10172018,Adult,Cinnamon,Above Ground,on fence,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.9704757555,40.7763348062,13E-AM-1017-02,AM,10172018,Adult,Gray,Ground Plane,,False,False,False,False,True,begging (came one yard away from me and stood there),False,False,False,False,False,True,False,False
-73.9777259022,40.7682059908,3D-PM-1010-10,PM,10102018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.9716881839,40.7785535371,15C-PM-1017-02,PM,10172018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
-73.9633250637,40.7922155083,32A-PM-1013-09,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9674181147,40.7764595360,15G-AM-1008-05,AM,10082018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9771695272,40.7724277276,7B-AM-1008-03,AM,10082018,Adult,Gray,Above Ground,,False,True,False,False,False,,False,False,False,False,False,False,True,False
-73.9699675161,40.7773012643,15E-PM-1008-07,PM,10082018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.9758959798,40.7694125672,4D-PM-1008-01,PM,10082018,Adult,Cinnamon,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True
-73.9607608483,40.7954687648,36A-PM-1013-06,PM,10132018,,Gray,Ground Plane,EDGE OF WOODS,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.9753283784,40.7733043911,8C-PM-1013-02,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,True,False
-73.9785300510,40.7721127748,6A-AM-1006-07,AM,10062018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
-73.9540022445,40.7979409855,41E-AM-1007-01,AM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9608757424,40.7906686505,31D-AM-1014-06,AM,10142018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.9603620122,40.7955965756,36B-AM-1013-02,AM,10132018,,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
-73.9801902133,40.7695575951,3A-AM-1012-03,AM,10122018,Juvenile,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,True,False,False,True
-73.9590776681,40.7926045823,34D-AM-1008-02,AM,10082018,Adult,Black,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9576559099,40.7992598626,41B-AM-1010-09,AM,10102018,Adult,Gray,Above Ground,,False,True,False,False,False,,False,False,False,False,False,False,True,False
-73.9545950583,40.7956567934,39F-AM-1014-04,AM,10142018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9606344681,40.7958337781,37B-PM-1013-04,PM,10132018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
-73.9580105175,40.7974468323,39C-PM-1006-03,PM,10062018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.9557263533,40.7939505791,37F-PM-1014-02,PM,10142018,Juvenile,Gray,Ground Plane,LAWN,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.9700247351,40.7836929044,21A-AM-1019-08,AM,10192018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.9545101042,40.7903823617,34I-PM-1010-03,PM,10102018,Adult,Gray,Ground Plane,in the playground.,True,False,False,False,True,with some nuts in the mouth,False,False,False,False,False,False,False,False
-73.9711801123,40.7786888942,16C-AM-1014-02,AM,10142018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
-73.9595645963,40.7899599350,31E-PM-1006-03,PM,10062018,Adult,Gray,Ground Plane,under bushes,False,False,False,True,True,burying,False,False,False,False,False,False,True,False
-73.9587712679,40.7944502501,36D-PM-1007-02,PM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,True,False
-73.9676206022,40.7845942350,23B-PM-1012-01,PM,10122018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
-73.9741846414,40.7762518164,12B-PM-1018-01,PM,10182018,Adult,Gray,Ground Plane,Climbing up rocks,False,False,True,False,True,climbing (up rocks),False,False,False,False,False,False,False,True
-73.9703914127,40.7722457975,10G-PM-1017-01,PM,10172018,Adult,Gray,Ground Plane,,False,False,False,False,False,standing,False,False,False,False,False,False,True,False
-73.9707900567,40.7771670550,14D-AM-1014-09,AM,10142018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.9750864154,40.7671990131,3F-AM-1006-01,AM,10062018,Adult,Gray,Ground Plane,just to right when enter sanctuary,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9557172337,40.7921125658,35G-PM-1006-01,PM,10062018,Adult,Black,Ground Plane,,True,False,True,False,False,,False,False,False,False,True,False,False,True
-73.9691031095,40.7706693835,9I-AM-1014-02,AM,10142018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.9615602806,40.7945662186,35A-PM-1013-08,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,False,True
-73.9598084795,40.7976165435,39A-PM-1014-01,PM,10142018,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,True,False
-73.9746933853,40.7733138669,9C-PM-1006-05,PM,10062018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True
-73.9645147012,40.7772566834,17I-AM-1014-04,AM,10142018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,True,True,False
-73.9714089647,40.7767916588,14D-AM-1014-12,AM,10142018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,True,False,False
-73.9642379943,40.7774792521,17I-PM-1017-01,PM,10172018,Juvenile,Cinnamon,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.9582850206,40.7978975856,39B-PM-1014-01,PM,10142018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.9582643954,40.8000460061,42A-AM-1019-01,AM,10192018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
-73.9771335416,40.7668431485,2E-AM-1010-01,AM,10102018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
-73.9692190295,40.7763366309,14F-AM-1007-02,AM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9736165917,40.7724543901,8D-AM-1007-04,AM,10072018,Adult,Gray,Above Ground,,False,True,False,False,False,chasing squirrel #3,False,False,False,False,False,False,False,False
-73.9642288873,40.7820439984,22F-AM-1007-06,AM,10072018,Adult,Cinnamon,Ground Plane,,False,False,True,True,False,,False,False,False,False,False,True,False,False
-73.9528462779,40.7923843044,36I-AM-1017-04,AM,10172018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9609704651,40.7938786855,34B-AM-1013-03,AM,10132018,Adult,Cinnamon,Above Ground,,True,False,True,False,False,hopping,False,False,False,False,False,True,False,True
-73.9534509628,40.7921084225,36I-AM-1017-07,AM,10172018,Adult,Gray,Ground Plane,,False,True,False,False,True,"chasing (#8),scratching",True,False,False,False,True,False,True,False
-73.9577113026,40.7904332453,32G-PM-1013-02,PM,10132018,Juvenile,Black,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9808247660,40.7689408831,2A-PM-1019-01,PM,10192018,Adult,Gray,Ground Plane,,False,False,False,False,False,runs from,False,False,False,True,False,False,False,True
-73.9591667163,40.7937602122,35D-PM-1013-07,PM,10132018,Juvenile,Gray,Above Ground,tree,False,False,True,False,False,,False,False,False,False,True,False,True,False
-73.9714243547,40.7713973982,8G-PM-1017-02,PM,10172018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9629383420,40.7889383725,29C-AM-1007-02,AM,10072018,Adult,Black,Above Ground,,True,False,True,False,False,,False,True,False,False,False,False,False,True
-73.9600964586,40.7952339524,36B-PM-1013-02,PM,10132018,Adult,Gray,Ground Plane,,True,False,True,False,False,,False,False,False,False,True,True,False,True
-73.9713519158,40.7798470143,17B-AM-1010-01,AM,10102018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,True,False,True,False
-73.9532873005,40.7935203268,37H-PM-1006-04,PM,10062018,,,Above Ground,tree,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.9626120417,40.7905126359,30C-AM-1014-02,AM,10142018,Adult,Gray,Ground Plane,on a rock,True,False,False,False,True,,False,False,False,False,True,False,True,False
-73.9764016031,40.7689894344,4D-PM-1008-05,PM,10082018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9694856390,40.7805191591,18C-PM-1018-05,PM,10182018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.9741621947,40.7752481472,11C-PM-1018-01,PM,10182018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
-73.9792091200,40.7685845475,2B-PM-1013-06,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,True,False,False
-73.9762257701,40.7744032758,9A-AM-1013-08,AM,10132018,Adult,,,,False,False,False,False,False,,False,False,False,False,False,False,False,True
-73.9738481772,40.7706540699,7E-PM-1013-04,PM,10132018,Adult,Gray,Ground Plane,,True,False,False,True,True,,False,False,False,False,True,False,False,False
-73.9629483375,40.7936809905,33A-PM-1018-03,PM,10182018,Adult,Gray,Above Ground,,True,False,True,False,False,,False,False,False,False,False,False,False,True
-73.9718720404,40.7702335056,7G-PM-1018-04,PM,10182018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.9583738783,40.7979302776,39B-PM-1014-02,PM,10142018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9551524422,40.7910535597,34H-PM-1006-01,PM,10062018,Adult,Black,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.9770948563,40.7724063459,7B-AM-1008-04,AM,10082018,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,True,False
-73.9591957794,40.7949568873,36C-PM-1013-01,PM,10132018,Adult,Gray,Ground Plane,Clearing near bike path (bikes active),False,True,False,True,True,,False,False,False,False,True,False,True,False
-73.9700861859,40.7770639341,14E-PM-1017-04,PM,10172018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
-73.9672789574,40.7874778720,26A-PM-1006-02,PM,10062018,Juvenile,Gray,Ground Plane,,False,False,False,False,False,not moving,False,False,False,False,False,False,False,False
-73.9710547484,40.7723589827,9F-PM-1014-03,PM,10142018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9757215416,40.7668205977,2F-PM-1014-03,PM,10142018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.9735120882,40.7715915415,8E-PM-1008-07,PM,10082018,Adult,Gray,Ground Plane,"5, 6, 7 all at same tree trunk base",False,True,True,False,False,,False,False,False,False,False,False,False,False
-73.9565684578,40.7936003940,36F-PM-1012-02,PM,10122018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9737872336,40.7726586836,8D-PM-1007-01,PM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.9786805885,40.7697559232,4B-PM-1018-02,PM,10182018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,True,False,False
-73.9565533783,40.7974368491,40D-PM-1013-02,PM,10132018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
-73.9678937290,40.7782808362,16E-PM-1018-01,PM,10182018,Juvenile,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,True,False,True,False
-73.9750463845,40.7666871743,2F-PM-1014-08,PM,10142018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
-73.9696517827,40.7769658303,14E-AM-1008-04,AM,10082018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9635028497,40.7928207575,32A-PM-1013-05,PM,10132018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,False,True
-73.9674177505,40.7769569732,15G-PM-1019-03,PM,10192018,Juvenile,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
-73.9681042613,40.7723314319,11I-PM-1012-04,PM,10122018,Adult,Gray,Above Ground,,True,False,True,False,True,,False,False,False,False,False,False,False,False
-73.9667755679,40.7760256836,15H-PM-1008-02,PM,10082018,Adult,Gray,Above Ground,oak tree,False,True,True,False,False,,False,False,False,False,False,False,False,True
-73.9613351649,40.7909866851,31D-AM-1014-03,AM,10142018,,Gray,Ground Plane,Undergrowth,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.9611368390,40.7815619053,22I-AM-1007-02,AM,10072018,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9799311173,40.7685576998,2B-AM-1010-03,AM,10102018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9675198231,40.7786310947,17F-AM-1007-02,AM,10072018,Adult,Cinnamon,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
-73.9786898656,40.7720833097,6A-AM-1006-08,AM,10062018,Adult,Gray,Ground Plane,,True,False,False,True,True,,False,False,False,False,True,False,True,False
-73.9755055979,40.7707438682,6D-AM-1008-02,AM,10082018,Juvenile,Gray,Above Ground,,False,False,False,False,False,,False,False,False,False,False,False,False,False
-73.9734687538,40.7694308959,6F-PM-1008-04,PM,10082018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.9542828053,40.7941797320,37G-AM-1014-03,AM,10142018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
-73.9792754037,40.7679690700,2C-AM-1010-08,AM,10102018,Adult,Gray,Above Ground,stay on side of trunk,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.9626527909,40.7912472380,31B-AM-1017-03,AM,10172018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
-73.9702228132,40.7742131588,12F-PM-1007-12,PM,10072018,Adult,Gray,Above Ground,,False,False,False,False,True,going down tree,False,False,False,False,False,False,True,False
-73.9691059070,40.7820474909,20B-PM-1013-08,PM,10132018,Adult,Gray,Ground Plane,,True,False,False,False,False,being chased by dog,False,False,False,False,False,False,False,True
-73.9719941577,40.7703712931,7G-AM-1010-04,AM,10102018,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,False
-73.9531013360,40.7921223557,36I-PM-1007-04,PM,10072018,Adult,Gray,Ground Plane,,False,True,False,False,True,,False,False,False,False,False,False,False,False
-73.9757216124,40.7754310240,11A-PM-1013-05,PM,10132018,Adult,Cinnamon,Ground Plane,,True,False,False,False,True,digging,False,False,False,False,True,False,False,False
-73.9664120826,40.7888022710,27A-AM-1008-01,AM,10082018,Adult,Gray,Above Ground,,False,True,False,False,False,,False,False,False,False,False,False,False,True
-73.9580609921,40.7907158879,32F-AM-1012-06,AM,10122018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
-73.9594120574,40.7841945751,26I-PM-1010-05,PM,10102018,Adult,Gray,Above Ground,tree,False,False,True,False,True,,False,False,False,False,False,False,True,False
-73.9665705456,40.7823552871,21D-PM-1008-05,PM,10082018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
-73.9796383715,40.7682477738,2B-AM-1010-07,AM,10102018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9697277998,40.7705198722,8H-AM-1017-01,AM,10172018,Adult,Gray,Ground Plane,,False,True,False,True,True,,False,False,False,False,False,False,True,False
-73.9580247119,40.7938724279,36D-PM-1007-01,PM,10072018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
-73.9514111329,40.7975085873,42G-AM-1018-01,AM,10182018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,True
-73.9760801742,40.7674218955,3E-AM-1006-04,AM,10062018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
-73.9770235090,40.7741352081,9A-AM-1013-02,AM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
-73.9561887624,40.7958187456,38E-AM-1010-04,AM,10102018,Adult,Gray,Ground Plane,,True,False,True,False,False,,False,False,False,True,False,False,False,True
-73.9676514057,40.7730853733,11H-AM-1010-01,AM,10102018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,True,False,False
-73.9681093100,40.7731753915,11H-PM-1013-01,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,False,nut in mouth,False,False,False,False,False,False,True,False
-73.9637279712,40.7905198502,30B-AM-1007-09,AM,10072018,Adult,Gray,Above Ground,,False,False,True,False,False,jumping b/w trees,False,False,False,False,False,False,False,False
-73.9571233640,40.7992458980,41B-PM-1014-04,PM,10142018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
-73.9698959072,40.7716763799,9H-AM-1006-05,AM,10062018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
