X,Y,Unique Squirrel ID,Shift,Date,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail flags,Tail twitches,Approaches,Indifferent,Runs from
40.7926529617,-73.9631648674,32A-PM-1013-08,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
40.7850256219,-73.9587072764,27I-AM-1007-01,AM,10072018,Adult,Cinnamon,Above Ground,,False,False,True,True,False,,False,False,False,False,False,False,False,True
40.7918992407,-73.9642397830,31A-PM-1017-02,PM,10172018,Adult,Cinnamon,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,False
40.7728197140,-73.9740846811,8D-AM-1007-06,AM,10072018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
40.7763914432,-73.9676270671,15G-AM-1008-04,AM,10082018,Adult,Gray,Ground Plane,,False,True,False,False,False,,True,False,False,False,False,False,False,False
40.7773846066,-73.9703816112,15D-PM-1017-02,PM,10172018,Adult,Gray,Above Ground,,False,False,True,False,True,,False,False,False,False,False,False,True,False
40.7680730790,-73.9803895322,1B-AM-1012-13,AM,10122018,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,True,False
40.7765009797,-73.9695133371,14E-AM-1008-16,AM,10082018,Adult,Gray,Above Ground,,False,False,True,True,True,,False,False,False,False,False,False,True,False
40.7698056130,-73.9774407363,4C-PM-1010-12,PM,10102018,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,False
40.7723494081,-73.9681079870,11I-PM-1012-05,PM,10122018,Adult,Gray,Above Ground,,True,False,True,False,True,,False,False,False,False,False,False,False,False
40.7700873791,-73.9730478242,7F-AM-1008-03,AM,10082018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
40.7891062338,-73.9662864885,28A-PM-1007-02,PM,10072018,Adult,Gray,Ground Plane,,True,False,False,False,False,running from #3,False,False,False,False,False,False,True,False
40.7778169846,-73.9673129010,16F-PM-1013-05,PM,10132018,Adult,Gray,Ground Plane,Pine tree near utility shed,False,False,False,True,True,,False,False,False,False,False,False,False,True
40.7980392610,-73.9540197080,41E-PM-1013-03,PM,10132018,Adult,Cinnamon,Above Ground,,False,False,False,False,True,,False,False,False,False,False,False,False,False
40.7838057527,-73.9595613549,25I-PM-1007-04,PM,10072018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
40.7992037821,-73.9561840936,42C-PM-1013-05,PM,10132018,Adult,Gray,Above Ground,,False,False,False,True,False,,True,False,False,False,False,False,True,False
40.7700658824,-73.9703169374,7H-AM-1006-13,AM,10062018,Adult,Gray,Above Ground,,True,False,False,False,False,running (up tree),False,False,False,False,False,False,True,False
40.7943277744,-73.9619985188,34A-AM-1012-02,AM,10122018,Adult,Gray,Above Ground,chasing from tree to ground,True,True,True,False,False,,False,False,False,False,False,False,True,False
40.7807731364,-73.9653906237,20F-PM-1007-08,PM,10072018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
40.7714939994,-73.9735298943,8E-AM-1013-02,AM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
40.7717803706,-73.9768309556,6B-AM-1012-01,AM,10122018,Adult,Gray,Ground Plane,"Started in field, crossed busy street, ran up tree",True,False,False,False,True,,False,False,False,False,False,False,True,False
40.7691500357,-73.9775079673,4C-PM-1010-07,PM,10102018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
40.7776249964,-73.9715775411,14C-PM-1006-01,PM,10062018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,True,False,False,False,False,False,True
40.7681481183,-73.9804065254,1B-PM-1019-08,PM,10192018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
40.7838953064,-73.9701030394,21A-AM-1019-04,AM,10192018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
40.7960214727,-73.9581310602,38C-PM-1014-05,PM,10142018,Adult,Gray,Ground Plane,,False,True,False,False,False,chasing (#4),False,False,False,False,False,False,False,True
40.7950130864,-73.9611312355,36A-PM-1013-04,PM,10132018,,Gray,Ground Plane,ON ROCK NEAR POND,False,False,False,False,False,sitting,False,False,False,False,True,False,True,False
40.7774976424,-73.9714150090,14C-PM-1006-03,PM,10062018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,True,False,True,False
40.7683044693,-73.9805517765,2B-PM-1013-05,PM,10132018,Adult,Gray,Ground Plane,,True,False,True,False,False,climbing fence!,False,False,False,False,False,False,False,False
40.7707450043,-73.9693209852,8I-AM-1006-01,AM,10062018,Adult,Gray,Ground Plane,,True,True,False,False,False,,True,False,False,False,False,False,True,False
40.7974828652,-73.9567062023,40C-PM-1006-02,PM,10062018,Adult,Gray,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,False,False
40.7939529358,-73.9610388059,34B-PM-1007-01,PM,10072018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
40.7979746640,-73.9576223390,40B-AM-1019-04,AM,10192018,Juvenile,Gray,Ground Plane,,False,False,True,False,True,,False,False,False,False,False,True,True,False
40.7889158268,-73.9575517912,31H-PM-1008-05,PM,10082018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
40.7777229934,-73.9676539689,16F-AM-1008-02,AM,10082018,Adult,Gray,Ground Plane,near fence,False,False,False,False,True,,False,False,False,False,True,False,False,False
40.7708272515,-73.9778730763,5B-PM-1013-05,PM,10132018,Adult,Gray,Above Ground,,True,False,True,False,False,,False,False,False,False,False,False,False,True
40.7681916471,-73.9754696312,4E-AM-1020-02,AM,10202018,Adult,Gray,Above Ground,,False,False,True,False,True,foraging (on the tree itself),False,False,False,False,False,False,True,False
40.7839956493,-73.9666945124,22C-PM-1006-11,PM,10062018,Juvenile,Gray,Above Ground,,False,False,True,False,False,,True,False,False,False,False,False,False,False
40.7697373141,-73.9789401449,4B-AM-1010-04,AM,10102018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,True,False,False
40.7705707695,-73.9726828460,7F-AM-1008-08,AM,10082018,Adult,Gray,Above Ground,,False,False,True,False,False,playing w/ #9,False,False,False,False,False,False,True,False
40.7705790258,-73.9782603349,5B-PM-1013-06,PM,10132018,Adult,Gray,Above Ground,,True,False,True,False,False,,False,False,False,False,False,False,False,False
40.7666673898,-73.9753093777,2F-AM-1006-04,AM,10062018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,True,False,True,False
40.7987827317,-73.9544278270,42D-PM-1013-02,PM,10132018,Adult,Cinnamon,Ground Plane,,False,True,False,False,True,"chasing (chased by #1),found a nut,buried it",False,False,False,False,False,False,True,False
40.7708158506,-73.9728836727,7F-AM-1008-10,AM,10082018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
40.7986940169,-73.9545929242,42D-AM-1014-02,AM,10142018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
40.7782766487,-73.9734644471,14A-PM-1014-05,PM,10142018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
40.7767162824,-73.9690362385,14F-PM-1012-09,PM,10122018,Adult,Cinnamon,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
40.7923116396,-73.9628932798,32B-PM-1010-05,PM,10102018,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,False
40.7710769301,-73.9770508585,6C-AM-1007-02,AM,10072018,Adult,,Above Ground,,False,False,True,False,False,pulling things off branches,False,False,False,False,False,False,False,False
40.7956853416,-73.9545425521,39F-PM-1006-04,PM,10062018,Adult,Gray,Above Ground,in tree,False,False,True,False,False,climbing down,False,False,False,False,False,False,False,True
40.7776953066,-73.9639024988,18I-PM-1007-01,PM,10072018,Adult,Gray,Above Ground,,False,False,True,True,True,hanging upside down,False,False,False,False,False,False,True,False
40.7889786104,-73.9607056612,30E-AM-1008-03,AM,10082018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
40.7815633948,-73.9655238540,21E-AM-1017-03,AM,10172018,Adult,Gray,Above Ground,,False,True,False,False,False,,False,False,False,False,False,False,True,False
40.7728776887,-73.9746049088,8C-AM-1007-01,AM,10072018,Adult,Gray,Ground Plane,"behind fence, safe",True,False,False,False,True,,False,False,False,False,False,False,True,False
40.7972599930,-73.9599202234,38A-AM-1019-02,AM,10192018,Adult,Gray,Above Ground,,True,True,True,False,False,,False,False,False,False,False,False,True,False
40.7692776897,-73.9806718258,2A-AM-1010-07,AM,10102018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,False,False
40.7957539444,-73.9564215690,38E-AM-1010-01,AM,10102018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
40.7810384867,-73.9642666013,21G-PM-1007-03,PM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,True,False
40.7671734667,-73.9752029514,3F-AM-1006-04,AM,10062018,Adult,Cinnamon,Ground Plane,on a rock,False,False,False,False,True,,False,False,False,False,False,False,False,True
40.7670239328,-73.9755836828,2F-PM-1014-02,PM,10142018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
40.7728498106,-73.9744555349,8D-PM-1007-03,PM,10072018,Adult,Cinnamon,,,False,False,False,False,True,,False,False,False,False,False,False,False,True
40.7822069706,-73.9635606200,22G-AM-1018-03,AM,10182018,Juvenile,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True
40.7722754600,-73.9734969321,8E-AM-1013-01,AM,10132018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True
40.7945150174,-73.9615090149,35A-PM-1013-09,PM,10132018,,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,True
40.7732949090,-73.9770119133,8A-AM-1013-04,AM,10132018,Juvenile,,Above Ground,fence,True,True,False,True,True,playing tag together,False,False,False,False,False,True,False,False
40.7725660225,-73.9737060044,8D-AM-1007-05,AM,10072018,Adult,Gray,Above Ground,,False,False,False,True,False,,False,False,False,False,False,False,False,False
40.7649106677,-73.9736873018,1I-PM-1012-02,PM,10122018,Juvenile,Gray,Above Ground,tree,False,False,True,False,False,,True,False,False,False,False,False,False,True
40.7947179071,-73.9617519095,35A-PM-1013-04,PM,10132018,Adult,Gray,Ground Plane,In the weeds by the pool,False,False,False,False,True,,False,False,False,False,False,False,False,True
40.7841156977,-73.9594391759,26I-PM-1010-03,PM,10102018,Adult,Gray,Above Ground,tree,False,False,True,True,True,,False,False,False,False,True,False,True,False
40.7697178648,-73.9713665250,7H-AM-1006-01,AM,10062018,Adult,Gray,Ground Plane,,True,False,False,False,False,nut in mouth,False,False,False,False,False,False,True,False
40.7715081817,-73.9759428006,7C-PM-1020-06,PM,10202018,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,True,False,False,False,False,False,False
40.7792529489,-73.9710025485,16C-AM-1014-01,AM,10142018,Juvenile,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
40.7923638268,-73.9527196717,36I-PM-1007-11,PM,10072018,Juvenile,Cinnamon,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
40.7961869952,-73.9592392693,37B-AM-1018-02,AM,10182018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True
40.7728528165,-73.9747060144,8C-AM-1007-02,AM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
40.7656357434,-73.9726459774,2I-AM-1006-02,AM,10062018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
40.7980336019,-73.9560731739,41D-PM-1014-02,PM,10142018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
40.7695511719,-73.9701408623,7I-PM-1013-04,PM,10132018,Adult,Cinnamon,Ground Plane,Grass,True,False,False,True,False,,False,False,False,True,False,False,False,False
40.7722062991,-73.9699513152,10G-PM-1017-05,PM,10172018,Juvenile,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
40.7728567365,-73.9770628333,7B-AM-1008-06,AM,10082018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
40.7783069736,-73.9736800576,14A-PM-1014-04,PM,10142018,Adult,Gray,Ground Plane,,False,True,False,False,False,chasing (#3),False,False,False,False,True,False,True,False
40.7904807428,-73.9564632239,33G-AM-1013-01,AM,10132018,Adult,Cinnamon,Above Ground,shelter in hole in tree,False,False,True,False,False,,False,False,False,False,False,False,True,True
40.7817434070,-73.9653135277,21E-PM-1012-01,PM,10122018,Adult,Gray,Above Ground,in tree,False,False,True,False,False,,False,False,False,False,False,False,False,False
40.7768376656,-73.9708860879,14D-PM-1019-15,PM,10192018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
40.7929809144,-73.9530535625,37I-AM-1010-02,AM,10102018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
40.7715988712,-73.9734654671,8E-PM-1008-06,PM,10082018,Adult,Gray,Ground Plane,"5, 6, 7 all at same tree trunk base",False,True,True,False,False,,False,False,False,False,False,False,False,False
40.7924176673,-73.9619673317,33B-PM-1010-08,PM,10102018,Juvenile,Gray,Above Ground,running up tree,False,False,True,False,False,,False,False,False,False,False,False,False,True
40.7841166727,-73.9669782833,22C-PM-1006-13,PM,10062018,Juvenile,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
40.7688958932,-73.9795585339,3B-PM-1007-08,PM,10072018,Juvenile,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
40.7683513715,-73.9790263372,2C-PM-1013-07,PM,10132018,Adult,Gray,,,True,False,False,False,True,,False,False,False,False,False,False,False,False
40.7744098063,-73.9693478127,12G-PM-1007-02,PM,10072018,,Gray,Above Ground,in tree,False,True,False,False,False,,False,False,False,False,False,False,False,False
40.7750175307,-73.9762494240,10A-AM-1006-01,AM,10062018,Adult,Cinnamon,Ground Plane,near Strawberry Fields,False,False,False,True,False,eating (a peanut),False,False,False,False,False,True,False,False
40.7741168934,-73.9763373511,9B-PM-1013-09,PM,10132018,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,False,True
40.7969397424,-73.9498421746,42I-PM-1014-02,PM,10142018,Adult,Cinnamon,Above Ground,,True,False,False,False,False,,False,False,False,False,False,False,False,True
40.7842441292,-73.9695881075,21A-AM-1019-01,AM,10192018,Juvenile,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
40.7715437147,-73.9766342125,6C-AM-1007-08,AM,10072018,Adult,,Above Ground,,False,False,True,False,False,dropping acorns,False,False,False,False,False,False,False,False
40.7816501517,-73.9695700127,19B-PM-1018-04,PM,10182018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
40.7971563709,-73.9557399928,40D-PM-1013-07,PM,10132018,Adult,Gray,Ground Plane,,True,True,False,False,False,,False,False,False,False,False,False,False,True
40.7716757945,-73.9768254059,6C-PM-1020-03,PM,10202018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,False,True
40.7723781377,-73.9736016230,8D-AM-1007-03,AM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
40.7700011819,-73.9690498877,8I-AM-1006-07,AM,10062018,Adult,Gray,Above Ground,,False,False,True,False,True,,False,False,False,False,False,False,True,False
40.7702181100,-73.9800499498,4A-PM-1007-05,PM,10072018,Adult,Gray,Ground Plane,At rock,False,False,False,False,True,,False,False,False,True,True,False,True,False
40.7691228794,-73.9745193080,5E-AM-1008-02,AM,10082018,Adult,Gray,Above Ground,trellis,True,False,False,False,True,,False,False,False,False,False,True,False,False
40.7953143197,-73.9561600237,38E-AM-1010-10,AM,10102018,Adult,Gray,Above Ground,over a log across stream,False,False,False,False,False,chillin',False,False,False,False,False,False,False,True
40.7791851598,-73.9696720363,17D-AM-1008-04,AM,10082018,Adult,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,True,False,True,False
40.7724091147,-73.9729142912,9E-AM-1008-03,AM,10082018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
40.7979689847,-73.9583944353,39B-PM-1014-04,PM,10142018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,True
40.7822708363,-73.9649465477,22F-PM-1014-07,PM,10142018,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,True,False
40.7782157459,-73.9645989004,18H-PM-1014-01,PM,10142018,Adult,Gray,Ground Plane,,False,False,True,True,False,,False,False,False,False,False,False,True,False
40.7659431884,-73.9746934811,2G-PM-1007-02,PM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,False,burying nut,False,False,False,False,True,False,True,False
40.7763203164,-73.9691821207,14F-PM-1012-03,PM,10122018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
40.7711934836,-73.9682688752,9I-PM-1010-06,PM,10102018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
40.7811307060,-73.9611399574,22I-AM-1007-01,AM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
40.7899295439,-73.9640989603,29B-PM-1010-03,PM,10102018,Juvenile,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,True,False,False
40.7760966488,-73.9746940851,11B-PM-1014-02,PM,10142018,Juvenile,Gray,Above Ground,,False,True,False,False,False,,False,False,False,False,False,False,False,False
40.7906520520,-73.9589698681,32E-PM-1017-06,PM,10172018,Adult,Gray,Ground Plane,treed area,False,False,False,True,True,,False,False,False,False,False,False,False,True
40.7677344709,-73.9777497646,2D-AM-1007-04,AM,10072018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
40.7949243980,-73.9566686940,37E-PM-1006-05,PM,10062018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
40.7960622445,-73.9594332601,37B-PM-1013-02,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
40.7878795081,-73.9568726509,30I-PM-1006-03,PM,10062018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
40.7898646268,-73.9545399102,33I-PM-1006-06,PM,10062018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
40.7776485679,-73.9638167248,18I-PM-1007-03,PM,10072018,Adult,Cinnamon,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
40.7829225326,-73.9638141924,23F-PM-1013-03,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
40.7667622711,-73.9759258407,2F-PM-1014-05,PM,10142018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
40.7676402782,-73.9790889008,1C-PM-1013-01,PM,10132018,Adult,Cinnamon,Ground Plane,,False,False,True,False,True,,False,False,False,False,False,True,False,False
40.7904737111,-73.9637824757,30B-AM-1007-08,AM,10072018,Adult,Gray,Above Ground,,True,False,False,True,False,,False,False,False,False,False,False,False,False
40.7802960986,-73.9678822983,18E-PM-1006-01,PM,10062018,Juvenile,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,False
40.7982428508,-73.9593373094,39A-PM-1014-03,PM,10142018,Adult,Gray,Above Ground,Jumped from ground onto branch,False,False,False,False,True,digging?,False,False,False,False,True,False,True,False
40.7683363885,-73.9754790965,4E-PM-1008-07,PM,10082018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
40.7763054313,-73.9677593345,15G-PM-1019-07,PM,10192018,Adult,,Above Ground,,False,True,False,False,False,,False,False,False,False,True,False,False,False
40.7978867539,-73.9547031549,41E-PM-1013-01,PM,10132018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
40.7934359373,-73.9605229533,34C-PM-1012-04,PM,10122018,Adult,Gray,Ground Plane,,True,False,False,True,True,,False,False,False,False,False,False,True,False
40.7818586174,-73.9703705009,19B-PM-1018-02,PM,10182018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
40.7708296517,-73.9732683294,7E-AM-1006-05,AM,10062018,Adult,Gray,Above Ground,in tree,False,False,True,False,False,,False,False,False,False,False,False,False,False
40.7841519913,-73.9593781427,26I-AM-1010-02,AM,10102018,Adult,Gray,Above Ground,,False,False,False,False,True,,False,False,False,False,False,False,False,False
40.7660224374,-73.9730196343,3H-PM-1014-06,PM,10142018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
40.7910284107,-73.9604083891,32D-AM-1013-05,AM,10132018,Adult,Gray,Above Ground,,True,False,False,True,False,,False,False,False,False,False,False,True,False
40.7766518222,-73.9694591668,14E-AM-1008-12,AM,10082018,Adult,Gray,Above Ground,,False,False,True,True,True,,False,False,False,False,False,False,True,False
40.7935959585,-73.9568610943,36E-PM-1012-02,PM,10122018,Adult,Gray,Above Ground,on tree branch,False,False,True,False,True,picking acorns off oak tree,False,False,False,False,False,False,True,False
40.7914635636,-73.9631392114,31B-PM-1007-02,PM,10072018,Adult,Gray,Above Ground,,False,True,True,False,False,chasing #1 and climbing tree w/ #1,False,False,False,False,False,False,False,True
40.7821499136,-73.9706968709,19A-PM-1013-06,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
40.7887310058,-73.9656757910,27B-PM-1006-02,PM,10062018,Adult,Gray,Ground Plane,By large tree chasing #1,False,True,False,False,True,,False,False,False,False,False,False,False,True
40.7778691433,-73.9701634769,15D-AM-1007-03,AM,10072018,Adult,Gray,Above Ground,,False,False,True,True,False,,False,False,False,False,False,False,True,False
40.7688069184,-73.9752699508,4E-PM-1008-02,PM,10082018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
40.7948117428,-73.9569985026,37E-PM-1006-01,PM,10062018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
40.7809656348,-73.9624052832,21H-PM-1018-04,PM,10182018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,True,False,False
40.7740994735,-73.9765417282,9A-AM-1013-05,AM,10132018,Juvenile,Gray,Ground Plane,,False,True,False,True,False,,False,False,False,False,False,False,True,False
40.7761309082,-73.9652156653,15I-PM-1012-02,PM,10122018,Juvenile,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,False
40.7956624329,-73.9604524271,36B-AM-1013-01,AM,10132018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True
40.7946365811,-73.9618486459,35A-AM-1014-02,AM,10142018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
40.7697011100,-73.9771696836,4C-AM-1006-04,AM,10062018,Juvenile,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
40.7902168635,-73.9545438656,34I-AM-1012-04,AM,10122018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
40.7691593428,-73.9758367991,4E-PM-1008-05,PM,10082018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
40.7695777009,-73.9801899520,3A-PM-1017-02,PM,10172018,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
40.7706273151,-73.9797715813,4A-AM-1007-01,AM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
40.7736531304,-73.9763542780,9B-AM-1010-02,AM,10102018,Juvenile,Gray,Above Ground,in bush,False,False,True,False,True,,False,False,False,False,True,False,False,True
40.7672225695,-73.9745709109,3G-AM-1008-03,AM,10082018,Adult,Gray,Above Ground,,True,False,True,False,False,in tree,False,False,False,False,False,False,True,False
40.7679120246,-73.9797425262,1B-AM-1012-02,AM,10122018,Adult,Cinnamon,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,True,False
40.7748063282,-73.9714952093,12E-AM-1017-02,AM,10172018,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,True,False
40.7772653590,-73.9682676238,15F-PM-1010-04,PM,10102018,Adult,Gray,Ground Plane,on path,False,False,False,False,True,,False,False,False,False,False,False,True,False
40.7978168630,-73.9554299710,40D-AM-1013-02,AM,10132018,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,True,False
40.7701092834,-73.9725844659,7F-PM-1012-02,PM,10122018,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
40.7907682010,-73.9587330707,32F-AM-1012-02,AM,10122018,Adult,Gray,Ground Plane,,False,False,False,False,False,curious about me,False,False,False,False,False,True,False,True
40.7681759098,-73.9802564685,2B-AM-1010-05,AM,10102018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,True,False
40.7768078174,-73.9747959144,12A-AM-1008-01,AM,10082018,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
40.7709497472,-73.9795492725,4A-AM-1007-02,AM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
40.7753465489,-73.9657480066,14I-PM-1018-04,PM,10182018,Adult,Cinnamon,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,True,False,False
40.7705815355,-73.9686479277,9I-AM-1014-08,AM,10142018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
40.7722592187,-73.9692472300,10H-PM-1007-01,PM,10072018,Adult,Gray,Above Ground,in tree,False,False,True,False,False,,False,False,False,False,False,False,True,False
40.7682545903,-73.9787846880,2C-PM-1013-05,PM,10132018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
40.7736674125,-73.9765046109,8B-AM-1007-04,AM,10072018,Adult,Gray,Above Ground,,False,False,True,False,True,,False,False,False,False,False,False,True,False
40.7702117898,-73.9796142848,4A-PM-1007-04,PM,10072018,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
40.7841049008,-73.9692846327,22A-PM-1017-02,PM,10172018,Juvenile,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
40.7737313252,-73.9767141407,8A-PM-1014-02,PM,10142018,Juvenile,Gray,Ground Plane,,False,False,True,True,False,,False,False,False,False,False,False,False,True
40.7675540518,-73.9756345868,3E-PM-1008-09,PM,10082018,Adult,Gray,Above Ground,,True,False,True,False,False,,False,False,False,False,False,False,False,True
40.7933777553,-73.9524132296,37I-AM-1010-05,AM,10102018,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True
40.7955127874,-73.9563652303,38E-PM-1014-05,PM,10142018,Adult,Gray,Ground Plane,on log,False,False,False,False,False,statue,False,False,False,False,False,False,True,False
40.7745426051,-73.9743873550,10C-AM-1018-04,AM,10182018,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
